Song,Artist,source,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Leave Before You Love Me (with Jonas Brothers),Marshmello,not_hot,4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,audio_features,4qu63nuBpdn0qHUHuObEj1,spotify:track:4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,154983,4
Freaks,Surf Curse,not_hot,7EkWXAI1wn8Ii883ecd9xr,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,audio_features,7EkWXAI1wn8Ii883ecd9xr,spotify:track:7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/tracks/7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/audio-analysis/7EkWXAI1wn8Ii883ecd9xr,147062,4
Meu Pedaço de Pecado,João Gomes,not_hot,0KbGTtipoc4GnUiYEVzfQh,0.668,0.887,11,-4.404,0,0.0564,0.369,1.39e-06,0.257,0.907,151.92,audio_features,0KbGTtipoc4GnUiYEVzfQh,spotify:track:0KbGTtipoc4GnUiYEVzfQh,https://api.spotify.com/v1/tracks/0KbGTtipoc4GnUiYEVzfQh,https://api.spotify.com/v1/audio-analysis/0KbGTtipoc4GnUiYEVzfQh,157176,4
2/Catorce,"Rauw Alejandro, Mr. Naisgai",not_hot,78QcVmzxS0wIwuC2rpAauI,0.768,0.56,3,-3.497,1,0.0859,0.709,0.000791,0.115,0.372,112.084,audio_features,78QcVmzxS0wIwuC2rpAauI,spotify:track:78QcVmzxS0wIwuC2rpAauI,https://api.spotify.com/v1/tracks/78QcVmzxS0wIwuC2rpAauI,https://api.spotify.com/v1/audio-analysis/78QcVmzxS0wIwuC2rpAauI,205714,3
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,not_hot,5zFglKYiknIxks8geR8rcL,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,audio_features,5zFglKYiknIxks8geR8rcL,spotify:track:5zFglKYiknIxks8geR8rcL,https://api.spotify.com/v1/tracks/5zFglKYiknIxks8geR8rcL,https://api.spotify.com/v1/audio-analysis/5zFglKYiknIxks8geR8rcL,227395,4
Run,OneRepublic,not_hot,0WCJSIy75ZVxqY51ce0enc,0.807,0.627,11,-6.829,1,0.0771,0.0225,0.0,0.0904,0.761,122.963,audio_features,0WCJSIy75ZVxqY51ce0enc,spotify:track:0WCJSIy75ZVxqY51ce0enc,https://api.spotify.com/v1/tracks/0WCJSIy75ZVxqY51ce0enc,https://api.spotify.com/v1/audio-analysis/0WCJSIy75ZVxqY51ce0enc,246497,4
Thot Shit,Megan Thee Stallion,not_hot,6n2P81rPk2RTzwnNNgFOdb,0.782,0.812,0,-6.613,1,0.0469,0.567,0.00045,0.101,0.7,122.063,audio_features,6n2P81rPk2RTzwnNNgFOdb,spotify:track:6n2P81rPk2RTzwnNNgFOdb,https://api.spotify.com/v1/tracks/6n2P81rPk2RTzwnNNgFOdb,https://api.spotify.com/v1/audio-analysis/6n2P81rPk2RTzwnNNgFOdb,212976,3
Your Love (9PM),"ATB, Topic, A7S",not_hot,5YaskwnGDZFDRipaqzbwQx,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,audio_features,5YaskwnGDZFDRipaqzbwQx,spotify:track:5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053,4
brutal,Olivia Rodrigo,not_hot,6SRsiMl7w1USE4mFqrOhHC,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,audio_features,6SRsiMl7w1USE4mFqrOhHC,spotify:track:6SRsiMl7w1USE4mFqrOhHC,https://api.spotify.com/v1/tracks/6SRsiMl7w1USE4mFqrOhHC,https://api.spotify.com/v1/audio-analysis/6SRsiMl7w1USE4mFqrOhHC,143747,4
Save Your Tears,The Weeknd,not_hot,7ETjhPaIU4UmHOiimJBZz9,0.639,0.713,5,-4.368,0,0.0337,0.0539,0.0,0.102,0.717,86.1,audio_features,7ETjhPaIU4UmHOiimJBZz9,spotify:track:7ETjhPaIU4UmHOiimJBZz9,https://api.spotify.com/v1/tracks/7ETjhPaIU4UmHOiimJBZz9,https://api.spotify.com/v1/audio-analysis/7ETjhPaIU4UmHOiimJBZz9,161200,4
Heartbreak Anniversary,Giveon,not_hot,5V5Xpbmqi2rp1xSJWZTvYu,0.783,0.594,4,-4.943,0,0.105,0.774,0.0,0.169,0.596,128.177,audio_features,5V5Xpbmqi2rp1xSJWZTvYu,spotify:track:5V5Xpbmqi2rp1xSJWZTvYu,https://api.spotify.com/v1/tracks/5V5Xpbmqi2rp1xSJWZTvYu,https://api.spotify.com/v1/audio-analysis/5V5Xpbmqi2rp1xSJWZTvYu,210961,4
Don't Start Now,Dua Lipa,not_hot,4DigYjCBG2kNSasF26kGez,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,audio_features,4DigYjCBG2kNSasF26kGez,spotify:track:4DigYjCBG2kNSasF26kGez,https://api.spotify.com/v1/tracks/4DigYjCBG2kNSasF26kGez,https://api.spotify.com/v1/audio-analysis/4DigYjCBG2kNSasF26kGez,183290,4
Dinero,Trinidad Cardona,not_hot,2ydwqnjPOcM24MV0kLThwi,0.534,0.699,7,-5.078,0,0.0326,0.00038,8.21e-06,0.362,0.0555,147.169,audio_features,2ydwqnjPOcM24MV0kLThwi,spotify:track:2ydwqnjPOcM24MV0kLThwi,https://api.spotify.com/v1/tracks/2ydwqnjPOcM24MV0kLThwi,https://api.spotify.com/v1/audio-analysis/2ydwqnjPOcM24MV0kLThwi,173061,4
Sweater Weather,The Neighbourhood,not_hot,2BLlpdGCv0IErmH3OBGHYJ,0.555,0.88,0,-4.351,0,0.0535,0.0803,0.0,0.174,0.422,144.076,audio_features,2BLlpdGCv0IErmH3OBGHYJ,spotify:track:2BLlpdGCv0IErmH3OBGHYJ,https://api.spotify.com/v1/tracks/2BLlpdGCv0IErmH3OBGHYJ,https://api.spotify.com/v1/audio-analysis/2BLlpdGCv0IErmH3OBGHYJ,187941,4
Sobrio,Maluma,not_hot,1odExI7RdWc4BT515LTAwj,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,audio_features,1odExI7RdWc4BT515LTAwj,spotify:track:1odExI7RdWc4BT515LTAwj,https://api.spotify.com/v1/tracks/1odExI7RdWc4BT515LTAwj,https://api.spotify.com/v1/audio-analysis/1odExI7RdWc4BT515LTAwj,212954,4
Someone You Loved,Lewis Capaldi,not_hot,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4
Over The Top (feat. Drake),Smiley,not_hot,2lophWrG2xqv9CSgSPca5k,0.52,0.876,5,-3.707,1,0.0606,0.0414,0.0,0.418,0.38,160.008,audio_features,2lophWrG2xqv9CSgSPca5k,spotify:track:2lophWrG2xqv9CSgSPca5k,https://api.spotify.com/v1/tracks/2lophWrG2xqv9CSgSPca5k,https://api.spotify.com/v1/audio-analysis/2lophWrG2xqv9CSgSPca5k,197901,4
2055,Sleepy Hallow,not_hot,5SAb8Dj5nzeEdkmb5aWbPZ,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,audio_features,5SAb8Dj5nzeEdkmb5aWbPZ,spotify:track:5SAb8Dj5nzeEdkmb5aWbPZ,https://api.spotify.com/v1/tracks/5SAb8Dj5nzeEdkmb5aWbPZ,https://api.spotify.com/v1/audio-analysis/5SAb8Dj5nzeEdkmb5aWbPZ,140018,4
EL MAKINON,"KAROL G, Mariah Angeliq",not_hot,2FSGUA0gFgGeQdprjtGM2M,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,audio_features,2FSGUA0gFgGeQdprjtGM2M,spotify:track:2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/audio-analysis/2FSGUA0gFgGeQdprjtGM2M,209160,4
Loco,"Justin Quiles, Chimbala, Zion & Lennox",not_hot,6WzRpISELf3YglGAh7TXcG,0.855,0.678,1,-6.276,1,0.189,0.0569,3.69e-05,0.412,0.852,99.029,audio_features,6WzRpISELf3YglGAh7TXcG,spotify:track:6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG,215467,4
Love Tonight - Edit,Shouse,not_hot,0gWrMbx6pbdH3n3nsLjE55,0.596,0.651,9,-4.604,1,0.0331,0.0971,0.0,0.279,0.255,73.959,audio_features,0gWrMbx6pbdH3n3nsLjE55,spotify:track:0gWrMbx6pbdH3n3nsLjE55,https://api.spotify.com/v1/tracks/0gWrMbx6pbdH3n3nsLjE55,https://api.spotify.com/v1/audio-analysis/0gWrMbx6pbdH3n3nsLjE55,147819,4
ZITTI E BUONI,Måneskin,not_hot,6kHYpEnDpMCyGu0E2PlWY1,0.752,0.693,6,-6.087,0,0.162,0.0954,0.0,0.293,0.473,138.104,audio_features,6kHYpEnDpMCyGu0E2PlWY1,spotify:track:6kHYpEnDpMCyGu0E2PlWY1,https://api.spotify.com/v1/tracks/6kHYpEnDpMCyGu0E2PlWY1,https://api.spotify.com/v1/audio-analysis/6kHYpEnDpMCyGu0E2PlWY1,222618,4
telepatía,Kali Uchis,not_hot,0xGZjxYqcNQ8WqxyeZ4eSN,0.758,0.816,5,-7.284,1,0.0406,0.136,3.64e-06,0.326,0.915,139.959,audio_features,0xGZjxYqcNQ8WqxyeZ4eSN,spotify:track:0xGZjxYqcNQ8WqxyeZ4eSN,https://api.spotify.com/v1/tracks/0xGZjxYqcNQ8WqxyeZ4eSN,https://api.spotify.com/v1/audio-analysis/0xGZjxYqcNQ8WqxyeZ4eSN,238447,3
Botella Tras Botella,"Gera MX, Christian Nodal",not_hot,6kQF79mjbOkvuRvg0J2XZv,0.674,0.669,1,-5.079,0,0.0803,0.149,0.0,0.56,0.431,132.098,audio_features,6kQF79mjbOkvuRvg0J2XZv,spotify:track:6kQF79mjbOkvuRvg0J2XZv,https://api.spotify.com/v1/tracks/6kQF79mjbOkvuRvg0J2XZv,https://api.spotify.com/v1/audio-analysis/6kQF79mjbOkvuRvg0J2XZv,180636,4
Fiel,"Los Legendarios, Wisin, Jhay Cortez",not_hot,2VzCjpKvPB1l1tqLndtAQa,0.807,0.595,0,-7.19,1,0.0325,0.31,2.44e-05,0.0735,0.392,92.491,audio_features,2VzCjpKvPB1l1tqLndtAQa,spotify:track:2VzCjpKvPB1l1tqLndtAQa,https://api.spotify.com/v1/tracks/2VzCjpKvPB1l1tqLndtAQa,https://api.spotify.com/v1/audio-analysis/2VzCjpKvPB1l1tqLndtAQa,239845,4
Dance Monkey,Tones And I,not_hot,11xC6P3iKYpFThT6Ce1KdG,0.759,0.567,2,-7.911,1,0.248,0.118,0.0278,0.105,0.421,87.981,audio_features,11xC6P3iKYpFThT6Ce1KdG,spotify:track:11xC6P3iKYpFThT6Ce1KdG,https://api.spotify.com/v1/tracks/11xC6P3iKYpFThT6Ce1KdG,https://api.spotify.com/v1/audio-analysis/11xC6P3iKYpFThT6Ce1KdG,277044,4
WITHOUT YOU,The Kid LAROI,not_hot,1KMkcUvF7m3SDChDOa7i5L,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,audio_features,1KMkcUvF7m3SDChDOa7i5L,spotify:track:1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/tracks/1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/audio-analysis/1KMkcUvF7m3SDChDOa7i5L,161385,4
Wants and Needs (feat. Lil Baby),Drake,not_hot,65OVbaJR5O1RmwOQx0875b,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,192956,4
Bezos I,Bo Burnham,not_hot,03fs6oV5JAlbytRYf3371S,0.568,0.841,8,-3.802,1,0.0261,0.00514,0.000503,0.147,0.668,103.983,audio_features,03fs6oV5JAlbytRYf3371S,spotify:track:03fs6oV5JAlbytRYf3371S,https://api.spotify.com/v1/tracks/03fs6oV5JAlbytRYf3371S,https://api.spotify.com/v1/audio-analysis/03fs6oV5JAlbytRYf3371S,187047,4
Love Again,Dua Lipa,not_hot,4rPkN1FMzQyFNP9cLUGIIB,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,audio_features,4rPkN1FMzQyFNP9cLUGIIB,spotify:track:4rPkN1FMzQyFNP9cLUGIIB,https://api.spotify.com/v1/tracks/4rPkN1FMzQyFNP9cLUGIIB,https://api.spotify.com/v1/audio-analysis/4rPkN1FMzQyFNP9cLUGIIB,258004,4
Goosebumps - Remix,"Travis Scott, HVME",not_hot,5iE3eUH2WGCXcE2xr6DEmU,0.729,0.763,10,-4.407,1,0.0363,0.033,1e-06,0.192,0.864,126.002,audio_features,5iE3eUH2WGCXcE2xr6DEmU,spotify:track:5iE3eUH2WGCXcE2xr6DEmU,https://api.spotify.com/v1/tracks/5iE3eUH2WGCXcE2xr6DEmU,https://api.spotify.com/v1/audio-analysis/5iE3eUH2WGCXcE2xr6DEmU,145441,4
Head & Heart (feat. MNEK),Joel Corry,not_hot,6IEXjer2qbXhRLFv99NQQv,0.637,0.634,2,-8.126,1,0.426,0.174,0.0,0.149,0.49,178.037,audio_features,6IEXjer2qbXhRLFv99NQQv,spotify:track:6IEXjer2qbXhRLFv99NQQv,https://api.spotify.com/v1/tracks/6IEXjer2qbXhRLFv99NQQv,https://api.spotify.com/v1/audio-analysis/6IEXjer2qbXhRLFv99NQQv,194048,4
BED,"Joel Corry, RAYE, David Guetta",not_hot,6KaKmX6EIu3x2057HoZwQF,0.739,0.413,1,-6.709,1,0.0282,0.47,2.51e-05,0.131,0.649,139.921,audio_features,6KaKmX6EIu3x2057HoZwQF,spotify:track:6KaKmX6EIu3x2057HoZwQF,https://api.spotify.com/v1/tracks/6KaKmX6EIu3x2057HoZwQF,https://api.spotify.com/v1/audio-analysis/6KaKmX6EIu3x2057HoZwQF,208853,4
Iko Iko (My Bestie),"Justin Wellington, Small Jam",not_hot,7MC4XR9M9amdmKQr2iDF7i,0.862,0.753,5,-5.356,1,0.0625,0.131,2.01e-06,0.077,0.827,105.039,audio_features,7MC4XR9M9amdmKQr2iDF7i,spotify:track:7MC4XR9M9amdmKQr2iDF7i,https://api.spotify.com/v1/tracks/7MC4XR9M9amdmKQr2iDF7i,https://api.spotify.com/v1/audio-analysis/7MC4XR9M9amdmKQr2iDF7i,182857,4
Better Believe,"Belly, The Weeknd, Young Thug",not_hot,3zs87EV3EZSh2UpiXxT52Y,0.797,0.573,0,-7.85,1,0.319,0.159,0.0,0.144,0.445,124.995,audio_features,3zs87EV3EZSh2UpiXxT52Y,spotify:track:3zs87EV3EZSh2UpiXxT52Y,https://api.spotify.com/v1/tracks/3zs87EV3EZSh2UpiXxT52Y,https://api.spotify.com/v1/audio-analysis/3zs87EV3EZSh2UpiXxT52Y,206629,4
Arcade,Duncan Laurence,not_hot,1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3
512,"Mora, Jhay Cortez",not_hot,103u49mLoJUge83B1CnLxI,0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,audio_features,103u49mLoJUge83B1CnLxI,spotify:track:103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/tracks/103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/audio-analysis/103u49mLoJUge83B1CnLxI,167535,4
positions,Ariana Grande,not_hot,3VFGA65JnN8EDmnRb5SHW2,0.818,0.547,5,-5.868,0,0.39,0.0784,1.3e-06,0.119,0.432,79.483,audio_features,3VFGA65JnN8EDmnRb5SHW2,spotify:track:3VFGA65JnN8EDmnRb5SHW2,https://api.spotify.com/v1/tracks/3VFGA65JnN8EDmnRb5SHW2,https://api.spotify.com/v1/audio-analysis/3VFGA65JnN8EDmnRb5SHW2,166013,4
Circles,Post Malone,not_hot,1bIHv5s0rByq6ZOqDSt8K8,0.565,0.712,3,-4.012,0,0.0301,0.00234,0.0,0.186,0.22,138.124,audio_features,1bIHv5s0rByq6ZOqDSt8K8,spotify:track:1bIHv5s0rByq6ZOqDSt8K8,https://api.spotify.com/v1/tracks/1bIHv5s0rByq6ZOqDSt8K8,https://api.spotify.com/v1/audio-analysis/1bIHv5s0rByq6ZOqDSt8K8,154832,4
Blaues Licht,"RAF Camora, Bonez MC",not_hot,60glT2wsoSHV3B8yCRSB8v,0.567,0.961,7,-4.084,1,0.0572,0.00139,3.7e-05,0.102,0.669,151.92,audio_features,60glT2wsoSHV3B8yCRSB8v,spotify:track:60glT2wsoSHV3B8yCRSB8v,https://api.spotify.com/v1/tracks/60glT2wsoSHV3B8yCRSB8v,https://api.spotify.com/v1/audio-analysis/60glT2wsoSHV3B8yCRSB8v,215531,4
Ram Pam Pam,"Natti Natasha, Becky G",not_hot,7l6nGz4gp6HGs5Cvmdeqe4,0.634,0.538,0,-9.213,1,0.0603,0.0514,0.0,0.099,0.152,168.029,audio_features,7l6nGz4gp6HGs5Cvmdeqe4,spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,https://api.spotify.com/v1/tracks/7l6nGz4gp6HGs5Cvmdeqe4,https://api.spotify.com/v1/audio-analysis/7l6nGz4gp6HGs5Cvmdeqe4,160714,5
In Da Getto,"J Balvin, Skrillex",not_hot,2YVlDlk2zRceefo6XlC6DX,0.641,0.803,6,-5.781,0,0.0286,0.00232,3.86e-06,0.361,0.671,121.086,audio_features,2YVlDlk2zRceefo6XlC6DX,spotify:track:2YVlDlk2zRceefo6XlC6DX,https://api.spotify.com/v1/tracks/2YVlDlk2zRceefo6XlC6DX,https://api.spotify.com/v1/audio-analysis/2YVlDlk2zRceefo6XlC6DX,158004,4
Woman,Doja Cat,not_hot,6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,4
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,not_hot,0caJ2wkqp4UmXBwdR2JvB5,0.693,0.595,8,-7.578,1,0.0311,0.0969,0.0,0.113,0.646,112.02,audio_features,0caJ2wkqp4UmXBwdR2JvB5,spotify:track:0caJ2wkqp4UmXBwdR2JvB5,https://api.spotify.com/v1/tracks/0caJ2wkqp4UmXBwdR2JvB5,https://api.spotify.com/v1/audio-analysis/0caJ2wkqp4UmXBwdR2JvB5,213817,4
Clash (feat. Stormzy),Dave,not_hot,4Bee3PcNdfeqO1B80dDgFn,0.564,0.612,0,-5.018,1,0.0248,0.382,0.0,0.11,0.146,83.03,audio_features,4Bee3PcNdfeqO1B80dDgFn,spotify:track:4Bee3PcNdfeqO1B80dDgFn,https://api.spotify.com/v1/tracks/4Bee3PcNdfeqO1B80dDgFn,https://api.spotify.com/v1/audio-analysis/4Bee3PcNdfeqO1B80dDgFn,237493,3
Before You Go,Lewis Capaldi,not_hot,3AAY8YicetRPlDAkibHLiS,0.496,0.593,4,-5.154,1,0.0285,0.0476,0.0,0.0909,0.177,91.038,audio_features,3AAY8YicetRPlDAkibHLiS,spotify:track:3AAY8YicetRPlDAkibHLiS,https://api.spotify.com/v1/tracks/3AAY8YicetRPlDAkibHLiS,https://api.spotify.com/v1/audio-analysis/3AAY8YicetRPlDAkibHLiS,185933,4
Levitating,Dua Lipa,not_hot,5nujrmhLynf4yMoMtj8AQF,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4
Reckless,Madison Beer,not_hot,5ajjAnNRh8bxFvaVHzpPjh,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,audio_features,5ajjAnNRh8bxFvaVHzpPjh,spotify:track:5ajjAnNRh8bxFvaVHzpPjh,https://api.spotify.com/v1/tracks/5ajjAnNRh8bxFvaVHzpPjh,https://api.spotify.com/v1/audio-analysis/5ajjAnNRh8bxFvaVHzpPjh,203385,3
"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,not_hot,7COGuXyTr12KvdaYXMqheC,0.769,0.812,1,-2.088,0,0.0825,0.281,2.63e-05,0.0781,0.926,180.003,audio_features,7COGuXyTr12KvdaYXMqheC,spotify:track:7COGuXyTr12KvdaYXMqheC,https://api.spotify.com/v1/tracks/7COGuXyTr12KvdaYXMqheC,https://api.spotify.com/v1/audio-analysis/7COGuXyTr12KvdaYXMqheC,280274,4
Believer,Imagine Dragons,not_hot,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4
"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,not_hot,7hxHWCCAIIxFLCzvDgnQHX,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,audio_features,7hxHWCCAIIxFLCzvDgnQHX,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/tracks/7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/audio-analysis/7hxHWCCAIIxFLCzvDgnQHX,195429,4
Talking to the Moon,Bruno Mars,not_hot,161DnLWsx1i3u1JT05lzqU,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,audio_features,161DnLWsx1i3u1JT05lzqU,spotify:track:161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU,217867,4
Roses - Imanbek Remix,SAINt JHN,not_hot,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,audio_features,0zLCBJZSiELJf02ucPP9wb,spotify:track:0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/audio-analysis/0zLCBJZSiELJf02ucPP9wb,176867,4
Sal y Perrea,Sech,not_hot,5u7twkeask1VIyDeNTElSU,0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,audio_features,5u7twkeask1VIyDeNTElSU,spotify:track:5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/tracks/5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/audio-analysis/5u7twkeask1VIyDeNTElSU,216510,4
Fulanito,"Becky G, El Alfa",not_hot,3CIl8hlnMcULSIIhUMmB1Z,0.938,0.832,7,-4.613,0,0.195,0.22,1.31e-06,0.121,0.832,111.928,audio_features,3CIl8hlnMcULSIIhUMmB1Z,spotify:track:3CIl8hlnMcULSIIhUMmB1Z,https://api.spotify.com/v1/tracks/3CIl8hlnMcULSIIhUMmB1Z,https://api.spotify.com/v1/audio-analysis/3CIl8hlnMcULSIIhUMmB1Z,158440,4
París,Ingratax,not_hot,1spjTB2jFkxAvMdKas3x2H,0.588,0.46,1,-5.748,0,0.1,0.452,0.000777,0.0667,0.414,168.012,audio_features,1spjTB2jFkxAvMdKas3x2H,spotify:track:1spjTB2jFkxAvMdKas3x2H,https://api.spotify.com/v1/tracks/1spjTB2jFkxAvMdKas3x2H,https://api.spotify.com/v1/audio-analysis/1spjTB2jFkxAvMdKas3x2H,151429,4
lovely (with Khalid),Billie Eilish,not_hot,0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",not_hot,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4
double take,dhruv,not_hot,0QzuaeCEEOV40Pn7IvKEny,0.656,0.436,8,-11.141,1,0.0744,0.845,0.0,0.221,0.196,109.239,audio_features,0QzuaeCEEOV40Pn7IvKEny,spotify:track:0QzuaeCEEOV40Pn7IvKEny,https://api.spotify.com/v1/tracks/0QzuaeCEEOV40Pn7IvKEny,https://api.spotify.com/v1/audio-analysis/0QzuaeCEEOV40Pn7IvKEny,171743,4
Streets,Doja Cat,not_hot,60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,audio_features,60ynsPSSKe6O3sfwRnIBRf,spotify:track:60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/audio-analysis/60ynsPSSKe6O3sfwRnIBRf,226987,4
